"Zeit","Ort"
1.0891,0.76624
0.97153,1.3572
0.79181,0.88255
0.99349,0.86481
1.0592,1.4788
1.2068,1.2199
0.92422,0.90268
1.0031,0.82278
0.87735,0.78168
0.97041,1.1028
0.99395,1.1121
0.98789,1.0861
1.097,0.77651
1.0005,1.2437
1.0068,1.0426
0.96425,0.85825
1.0842,1.0213
1.0413,1.1357
1.1831,1.0063
1.0886,1.0959
0.99251,0.97079
0.83605,0.83051
1.0875,0.9306
1.0299,0.94907
1.0019,0.87108
0.91462,1.2768
1.1189,1.0381
0.98866,0.82272
0.92423,1.1029
1.0587,0.89898
1.0062,0.89204
0.92657,1.0662
0.91348,0.92529
1.2012,1.1439
0.87056,1.0668
1.0475,0.81163
0.94515,1.143
1.1366,0.94402
1.0599,1.0162
0.9285,0.88815
0.86037,1.3732
0.82529,1.4032
0.95323,0.89053
1.0417,1.2794
1.1153,1.2467
0.98372,1.3406
0.8773,0.83538
1.0498,0.66906
0.91848,1.1199
0.97184,1.0778
1.0077,1.1687
0.95487,1.0406
1.0946,0.50119
1.1738,0.99223
0.98142,1.4215
0.92904,0.93598
1.1621,1.1257
1.004,0.80103
0.85265,1.0957
0.89506,1.0443
1.0281,1.1228
0.9071,0.72188
1.1371,0.99251
0.8937,1.0201
1.0109,1.5032
0.88872,1.0548
1.0041,1.1691
0.9109,1.0236
0.95276,1.1939
0.98752,1.0856
0.95458,1.1528
1.0137,0.87535
0.9725,0.59689
1.0707,0.67509
1.194,0.71744
1.0543,0.64391
1.0468,0.75013
0.97829,0.76686
1.1032,1.1427
1.2081,1.2199
1.2062,0.73453
0.881,0.85502
0.9848,0.81422
1.0459,0.89782
0.88842,0.97814
0.91404,0.72424
1.0439,0.8185
0.91063,0.83348
1.0554,0.65088
1.0983,1.1683
1.0966,0.78433
1.0854,1.3968
0.94917,1.0252
0.97395,1.0316
0.9944,1.2099
0.92623,1.0072
0.91892,1.1584
1.0024,1.0924
0.88857,0.86523
0.86298,0.72127
0.8833,1.1722
1.0922,1.0412
0.87328,0.92344
1.1481,1.0236
0.8091,0.76017
1.0634,1.2014
1.0882,0.84584
1.014,1.0275
0.8573,0.70067
1.0258,1.1453
0.98157,0.76445
0.91861,1.2718
1.0211,1.014
1.1756,0.87483
1.0828,0.95427
0.9855,1.0986
1.2293,1.1297
0.89193,1.1934
0.91751,0.98731
1.1045,1.0168
1.0326,1.1147
1.1066,0.71862
1.0264,0.68263
0.95328,0.76599
1.1752,0.76671
1.0909,1.2506
0.93904,1.1487
1.0967,0.75256
0.97241,1.1765
1.1259,0.96021
0.92464,1.3828
1.0566,1.0882
1.0793,1.0249
1.0153,1.1735
0.84318,1.0754
1.0539,1.0322
0.99311,1.2318
0.9786,1.0249
1.1249,1.023
1.0985,0.78783
0.85962,0.94094
1.1093,1.1759
1.0601,1.0357
1.0904,1.0607
1.0632,0.9863
0.82732,0.97002
0.7696,0.80468
0.93492,1.3464
1.0381,1.2565
1.0041,0.94751
0.98645,0.95863
1.1636,1.3361
1.0779,0.71365
1.017,0.96492
1.0001,1.0159
1.0103,0.78782
1.1997,1.0708
0.97483,1.0198
0.94705,0.92261
1.0331,1.1719
0.95629,1.1979
0.91066,0.81328
0.97082,1.005
1.0616,0.88175
1.1592,1.3118
0.83519,1.1292
1.0603,1.0821
0.91526,0.76102
1.1086,1.0578
0.92261,0.78204
1.1344,0.75836
1.1717,0.67419
1.1558,1.1872
1.0063,1.2432
1.0541,0.84335
1.0668,0.81648
0.97163,0.78584
1.061,1.2329
1.0649,0.98295
1.0404,0.77911
0.96748,0.97663
1.0787,1.0561
0.99628,0.94127
1.1059,1.221
0.83169,1.0572
0.88055,0.96081
1.0467,0.8619
1.0633,0.90512
0.93832,0.98352
0.92764,0.70785
0.9395,0.82822
0.83587,1.2759
0.94471,1.1426
0.93574,0.52228
0.86815,1.0684
1.0845,0.86054
1.1015,1.2941
0.98327,0.72949
0.89814,0.81523
1.0021,1.1917
0.99903,0.94056
1.2044,1.2119
0.8358,0.6803
1.0207,0.61938
1.0916,0.75686
1.0105,0.83442
0.84456,1.0451
0.9064,0.62876
0.92659,1.1119
0.98259,1.0328
1.1398,1.2577
1.1414,1.2296
1.0643,0.92084
1.0653,1.346
1.0025,1.0685
1.0786,1.1098
1.0926,0.99656
1.1084,1.316
1.0421,1.0651
0.95703,1.1514
1.0457,1.01
0.97429,1.0165
1.1648,0.80654
0.99013,0.8563
1.1066,0.94181
1.0043,1.3166
1.102,1.1641
0.87769,1.4058
0.87626,1.0974
1.0671,1.4327
0.81411,1.0003
1.0438,1.2424
1.0393,0.83695
0.97248,1.0758
0.94428,0.95701
0.78475,0.98133
0.97136,0.7135
0.94289,1.0606
1.0548,0.98282
1.0458,0.9074
0.88456,0.81866
0.88265,1.1911
1.0745,1.2639
1.0017,0.57333
1.0115,1.0207
0.96705,1.33
1.0126,1.1948
0.98914,0.68643
1.0726,0.76941
1.1479,0.80864
0.92534,0.9003
0.91295,1.1143
0.97545,0.63685
0.94664,1.2651
0.93026,1.0586
1.0665,0.99045
1.1372,1.3786
0.80407,0.89446
0.95928,1.0524
0.97661,1.0009
1.1572,1.231
0.93413,0.66184
0.99574,0.92749
1.0079,0.96279
1.1434,0.89998
0.96185,1.1836
1.0184,0.88745
1.0384,0.83687
1.2206,0.63508
1.0726,0.99662
1.1737,1.0962
1.0646,1.1757
0.87768,0.71074
0.98195,0.85906
0.79297,0.97346
0.90506,1.1755
0.87742,1.0097
0.80829,1.0464
0.90869,1.0296
0.98016,1.3587
1.013,0.71263
1.0164,0.81411
1.0129,0.99185
0.83161,1.122
1.0389,1.223
1.0492,1.1636
1.0573,1.2672
1.042,1.0007
1.0358,1.3943
0.96219,1.0543
1.1617,1.2723
1.0073,0.79546
1.0268,1.0811
1.2185,0.8404
0.98341,1.0232
0.88168,1.0041
0.95118,0.63761
1.1479,0.77544
1.0648,0.44694
0.94889,1.2513
0.85185,1.0937
0.79233,0.93559
1.122,0.64151
0.9368,1.0695
1.0097,1.1282
1.1264,0.9524
1.1045,0.96678
1.0735,1.0278
1.1206,0.9692
0.95694,0.9281
0.98255,0.61534
0.98996,0.92772
1.1477,1.0256
0.96165,0.99103
1.0524,1.1482
1.0037,0.96026
1.0257,0.83425
0.9957,0.78361
0.87881,0.9725
0.77701,1.0109
1.0351,0.825
1.1141,1.2237
1.0172,1.0664
1.0411,1.1155
1.1058,1.3457
1.0922,0.97784
1.2374,1.0093
1.1386,0.78618
1.0199,0.83126
0.8344,1.0818
0.91051,1.0909
0.99274,1.1285
0.95443,0.88762
1.0711,0.77931
0.87953,0.94805
0.94854,0.86534
0.9317,1.3249
0.96674,1.2319
0.96358,1.4186
1.023,1.1197
0.87432,0.95959
0.87351,1.3277
0.95757,0.87306
0.87899,1.1208
0.93177,0.78838
1.0248,0.94574
1.0231,1.437
0.8567,0.86435
1.049,0.92971
0.98841,0.97816
0.94136,0.95417
0.92148,0.96743
0.95843,1.3073
0.91624,0.97714
1.0059,1.0763
1.026,1.0335
0.84588,0.79102
1.0575,0.90383
0.96537,0.71504
1.024,0.91406
0.89555,1.2003
1.0297,0.89913
1.0989,0.95952
0.8732,1.2649
0.99216,0.89142
1.0389,0.9481
1.0496,0.94105
1.034,1.1708
0.95036,1.4349
1.035,0.62856
1.0644,0.88947
1.0032,0.83465
1.2137,0.89006
1.0134,0.76699
0.91386,0.59489
0.92647,1.3256
1.015,1.1303
1.1785,1.1574
0.80182,0.94412
0.96277,1.4024
0.90017,0.88865
1.0091,0.98918
0.79402,1.0238
1.0462,1.2361
0.88876,0.8166
1.1607,1.2904
1.1612,1.3775
0.97229,0.91849
0.92514,1.0286
0.94604,0.60897
0.96993,0.91236
0.89141,0.69545
0.8542,1.1369
0.91615,1.0183
0.95675,0.93689
1.1085,0.93681
1.0765,1.2291
0.98721,1.2118
0.91825,0.88723
1.0121,1.3953
1.0224,1.034
0.92586,1.4506
0.99534,1.2613
1.0861,0.75386
1.0371,1.4949
0.98514,1.1533
1.0925,1.0116
0.97959,1.0742
1.041,1.2862
1.0563,0.70352
0.82401,1.0794
1.0297,0.49952
0.94549,0.86843
0.97409,0.97989
1.0786,0.81382
0.818,1.4781
1.0451,1.0609
0.93524,0.56538
1.1066,1.1097
0.86974,0.85441
0.85707,0.97043
1.1477,0.72546
0.87563,1.1026
0.95781,0.6437
1.1341,0.86578
0.95775,1.3585
0.86778,0.79307
0.94766,1.3223
0.90491,0.64567
1.0822,0.91585
0.92656,1.1812
1.1044,1.0934
1.0064,0.62864
1.0158,0.74007
1.1426,0.82866
0.98985,0.80257
1.0649,0.9509
0.90198,0.8295
1.1825,0.75963
0.86938,0.82243
0.90598,1.3471
0.98782,0.91325
1.348,1.2207
0.91596,0.60162
1.1046,1.0119
0.92603,0.87544
1.1415,1.0102
0.95826,1.2411
1.0022,1.1173
1.0367,0.73931
1.0494,1.2684
0.90318,1.1231
0.93239,1.0621
0.97996,0.52978
1.0802,1.1227
0.93505,1.0343
0.68698,1.0292
0.85257,1.1348
1.0789,1.0969
1.1826,0.58401
0.90249,0.9717
1.0121,0.96471
0.8797,0.62547
1.0896,1.1758
1.1593,1.0765
1.0379,1.1389
1.0785,1.1
0.92432,1.1111
0.93816,1.1011
0.98959,1.4183
0.94975,0.76255
1.0578,1.0019
0.94436,1.2101
1.1064,0.9011
0.96343,1.1059
1.0518,0.90715
1.0509,1.1525
0.97396,1.2081
0.98103,0.91462
1.0358,1.0533
1.1124,1.1518
1.0247,1.0126
0.94233,1.2163
0.83546,1.2535
0.76541,1.2894
0.97184,0.82616
0.93077,1.1525
0.80817,1.5112
1.0867,1.0725
1.0728,1.3474
1.012,0.93885
1.0718,1.1274
0.98926,1.1723
1.1078,0.99955
0.96765,1.1407
1.0756,0.91531
0.96509,0.8898
1.103,1.0115
1.0238,1.0653
0.79465,1.128
1.0804,0.99036
0.96742,1.0471
0.91192,0.82946
1.0318,0.80353
1.1383,0.99084
1.2205,0.7964
0.97569,0.8602
0.83788,1.174
0.92467,1.0599
0.88501,1.185
1.005,1.3421
1.0554,0.84646
1.1474,0.77129
1.0421,1.0422
1.0257,0.91124
1.0824,0.77611
0.92488,1.0766
0.98886,0.7292
0.93092,1.0096
1.0138,1.2288
1.0955,1.0803
1.2329,1.1406
0.92924,1.1246
0.94356,0.94791
1.0269,1.2585
1.0305,1.057
0.94338,0.79481
1.0381,1.1198
0.90156,1.0736
1.0025,1.0242
1.1203,1.1402
1.0527,0.80827
0.84196,1.1263
1.0633,1.0489
1.122,0.79104
1.0654,1.1249
1.0263,1.2386
1.0406,0.91404
0.98201,0.81706
0.98376,1.3405
1.0417,0.95051
0.98919,0.7734
1.0214,1.3985
0.93341,1.2647
1.0271,0.96223
0.86689,0.68054
0.71846,0.5307
1.243,1.0345
1.0923,1.1097
0.96246,1.1269
1.1127,0.81611
1.0084,0.70152
1.0026,1.1155
1.1264,1.1992
1.0567,1.1943
0.84422,0.88714
1.0288,0.6902
1.0064,1.292
0.85864,1.3067
1.1368,1.6211
1.1516,0.54344
1.1319,1.1438
1.0403,0.9437
1.0237,1.0746
0.81054,0.45883
0.89026,1.0891
0.82015,1.0751
0.97256,1.1051
1.1024,1.2484
0.82565,0.86879
0.94764,1.1054
0.94831,0.99315
1.1153,0.77151
0.95227,0.74751
0.79983,0.92003
0.96073,1.0227
1.0824,0.95382
0.94967,1.0176
1.0859,0.8933
0.8978,0.96624
0.92002,0.98118
0.97268,1.0767
1.0269,0.79101
1.1005,1.0551
1.092,1.1269
0.9348,0.78206
1.0395,1.1259
1.0759,0.90882
1.1032,1.2572
1.0675,1.245
0.84117,1.1763
1.0171,0.83494
1.0782,0.79681
1.0496,1.1682
0.98078,1.0052
0.97135,1.0197
0.91319,0.79343
1.0064,0.5287
1.1192,1.1403
0.93885,1.014
1.2288,0.67291
0.99903,0.63679
0.93325,0.90678
1.004,0.72261
0.84234,1.0436
1.1094,0.83718
1.1063,0.82516
1.1086,1.1599
0.93882,0.73373
0.96559,0.86951
1.2246,1.0498
0.9539,0.81097
0.87285,1.2037
0.94283,1.2287
1.2664,1.0752
1.0695,1.025
0.98219,1.2369
1.0853,0.98108
0.98721,1.0411
0.94838,1.0469
1.1049,1.0436
0.82586,1.0685
1.0224,0.96101
1.154,0.77263
1.1455,0.74424
1.0094,1.1502
0.98067,0.85144
1.0593,1.0487
1.0031,0.75355
1.1018,0.5485
0.94994,1.0075
1.0435,1.1171
0.97199,1.159
1.0067,1.0503
0.99312,1.2026
0.89739,0.89016
1.0218,1.2935
0.98324,1.3059
1.1931,1.0834
0.8667,1.1481
1.0594,0.55695
0.98607,0.95737
0.93788,1.0081
0.99618,1.118
0.96972,0.85036
1.0375,1.2861
0.9822,0.97144
0.93057,1.1245
0.88895,1.0749
1.0228,0.97134
0.9395,1.2072
0.85373,1.0947
1.1742,0.95841
1.0643,1.0815
1.1067,0.50222
0.94718,0.83169
0.9766,1.1489
1.0927,0.85315
0.98339,1.2184
1.1295,1.3431
1.0474,0.57862
1.0602,0.98819
1.0143,1.1009
0.94007,0.90969
0.93661,0.75076
0.86572,0.9569
0.94652,0.84589
1.1797,1.2796
0.96537,0.8137
0.89746,1.1919
1.1715,0.67301
1.0532,0.86173
0.87923,1.0487
0.96201,0.58143
0.92887,0.71159
1.0051,1.0185
1.0989,1.3931
1.063,1.08
1.0793,1.1282
1.0303,1.2597
1.0807,0.83508
0.98197,1.1111
1.0124,0.77676
0.75274,1.0486
0.82552,0.70723
0.97094,1.105
0.96813,1.3893
0.90695,1.0569
0.99861,0.78785
0.87818,0.92774
1.1234,0.87831
0.99896,1.2374
0.99775,0.83736
1.0556,0.74339
1.0005,1.1555
0.93272,1.2753
0.93701,1.1779
1.0828,1.0748
0.88273,0.99085
1.0341,0.92103
1.0948,1.077
0.9893,0.83682
0.90188,0.81402
1.0189,1.2045
0.77794,1.0072
1.0844,0.3706
0.9957,0.9045
0.90492,1.2597
1.0173,0.91464
1.0282,1.1506
1.0529,1.0306
1.0714,1.1689
0.97204,1.0666
1.0733,0.5891
1.0577,0.94359
1.1481,1.2944
0.9432,1.0162
0.87988,1.3078
1.0557,1.1091
1.1951,1.1625
0.93843,0.70804
1.0107,1.1995
1.041,0.74797
1.0144,0.84375
1.1014,1.0356
1.1464,0.84609
1.1752,1.1688
0.93282,1.0659
0.91564,0.8309
0.96545,1.5431
0.8514,0.88966
1.0706,0.59449
1.1578,0.99144
0.95111,1.0335
1.0316,1.0867
0.90808,0.74478
0.82934,0.76021
0.93706,1.1443
0.87972,1.0376
1.0867,0.85327
1.2053,0.85849
1.0087,0.75573
0.85686,0.80288
0.96161,0.91879
0.76135,1.0124
0.92012,1.2577
0.93759,1.1198
0.91386,0.67492
1.0195,0.90465
0.80099,0.94142
0.86202,1.3205
0.87308,0.99209
1.017,1.1276
0.87185,1.0268
0.97181,1.2193
1.0006,0.98158
1.0624,0.98613
1.0989,0.93678
0.79521,0.70184
1.1427,1.2739
0.99133,0.72501
1.0923,0.92914
1.1703,1.0198
0.94589,0.99196
1.0156,0.94977
0.94688,0.85341
0.92484,0.963
0.95624,1.1059
1.0484,0.95561
1.1187,1.463
1.0239,1.0156
1.0567,0.59579
1.0419,1.4319
0.89772,1.158
1.0152,0.93547
1.1769,0.78741
0.97616,0.99344
1.0167,0.99054
1.0246,0.91778
1.0185,1.119
1.0991,1.0114
0.85403,1.0219
1.1668,1.0514
0.86589,1.4459
1.1043,0.84852
0.87886,1.2581
0.89532,0.80329
1.0814,0.57504
1.0315,1.239
1.0878,0.96296
0.98172,1.0255
1.003,0.85569
1.1496,1.1963
0.98311,1.1457
0.9885,1.0045
1.0569,0.58571
0.88627,0.77117
0.97029,0.97882
0.86976,0.9337
0.75051,1.0883
1.099,1.1459
0.89152,1.0477
1.0886,1.0543
1.0033,0.97273
0.83495,0.98605
0.89901,1.0949
1.0403,0.90253
1.1274,0.63554
1.0049,0.95999
0.9651,0.91088
0.997,0.88575
1.0033,0.9432
1.0856,1.2073
0.85632,0.93688
0.97895,1.0631
1.0997,1.2441
1.068,0.96109
0.93437,1.0889
0.91193,1.0812
1.0805,0.93894
1.1511,1.1142
0.76951,1.0041
1.0387,1.1035
1.0653,1.1155
1.1402,0.92025
0.77606,1.0417
0.90493,0.50651
1.0246,1.2267
1.0307,1.0088
0.97667,1.0242
0.97316,0.87762
1.1046,1.3258
0.9932,0.85165
1.017,0.96392
1.0543,1.1472
0.93459,0.91395
1.0542,1.1786
0.84647,1.0514
0.98455,1.1505
0.85241,1.0026
1.1071,1.3906
1.1064,1.333
1.1425,0.71968
1.0392,0.83409
0.94337,0.73478
0.91499,1.1084
1.0253,0.9401
1.1238,0.96325
0.95223,1.0633
0.97822,0.99756
0.87105,1.014
1.0848,0.99753
1.0889,1.0042
1.0764,0.68384
0.83366,0.91666
1.1185,0.88533
1.0443,1.0293
0.81253,1.1998
1.0317,0.83345
0.83671,1.1348
1.016,1.1011
0.80125,1.098
1.089,1.0119
1.0391,1.0604
0.99134,0.62803
1.0507,0.55607
1.0447,0.91054
1.0058,0.9187
1.1071,0.95459
1.0308,0.68737
0.85976,1.1643
0.85096,0.76959
1.0751,1.1935
0.92739,1.1494
0.97975,1.0289
0.92359,1.0063
1.0011,1.1076
1.127,0.8772
0.77982,0.58024
0.9983,1.3404
0.88446,0.93744
1.1865,1.2451
1.0644,0.92607
0.86322,1.0628
0.96189,1.2324
1.0035,1.3264
1.0598,1.058
0.88189,1.1736
1.0682,0.98752
0.98766,1.0769
0.8405,0.92618
0.88693,0.80529
1.0518,1.0432
0.9966,1.1183
1.2301,1.003
1.0872,1.0854
1.021,1.2374
1.0115,1.0923
0.9892,1.3087
0.97622,1.1972
1.0471,1.4799
0.86753,1.1457
1.0954,0.726
1.2053,1.1384
0.94547,1.4121
1.1227,0.9786
0.7393,1.003
1.1209,1.3059
0.98744,1.1366
0.97052,1.2281
1.0513,1.1904
0.93055,0.98283
1.2533,1.083
1.1291,0.78727
1.0672,0.8012
1.1299,0.89364
0.84756,1.1363
0.90697,0.98933
0.94892,1.2114
1.1385,0.92746
1.092,0.69073
1.0592,1.0458
1.024,0.71548
1.0833,1.2577
0.9396,1.2107
1.0345,1.0469
1.0197,0.89393
1.1649,1.044
1.0188,0.8517
1.0053,1.1343
1.1365,0.71214
0.84825,1.2279
1.0411,0.93132
1.0303,1.1328
0.97542,0.9564
1.1564,1.1602
0.95181,0.99154
0.87726,0.66957
0.99187,1.1793
1.0802,0.88573
1.0461,0.89355
0.95299,0.90948
0.89583,0.92599
0.96865,1.0195
0.90814,1.0611
1.0855,1.1664
1.1689,0.90416
0.93599,0.97844
1.039,1.0895
0.88691,1.2944
0.80365,1.2497
0.93596,0.90943
0.98841,1.3673
0.93176,1.1834
0.84205,0.86081
1.056,1.1679
1.1388,0.77203
1.1556,1.3783
0.99594,1.3323
0.92368,0.90531
1.0145,1.0132
0.98184,1.1435
0.95778,0.88007
0.98408,0.94212
1.0281,1.0185
1.0905,0.87258
0.95739,0.97658
0.94568,1.0659
0.94483,0.99232
0.95468,0.89771
1.1669,1.3209
1.0488,1.3398
0.99149,1.1127
1.0392,1.2169
0.82911,0.90975
1.0731,1.1043
1.1118,0.93539
0.92453,0.86225
1.0465,1.0002
0.92366,0.83362
1.1339,0.95954
1.1345,1.6216
1.0163,1.0077
1.119,0.98862
0.99874,1.0431
0.76473,1.0156
1.1886,0.81817
0.82459,0.81581
0.93819,1.2068
1.0871,1.0594
0.95031,1.0895
1.1095,0.87667
1.0062,1.1552
0.99341,1.2659
0.94998,1.1977
0.92761,0.88461
1.0692,1.2425
1.0804,0.78828
1.045,0.65512
1.171,1.2124
0.81195,0.87677
1.0525,0.93896
0.82832,0.8593
0.97416,1.1423
0.95418,0.88549
0.92385,0.96126
0.88677,0.99724
0.94961,1.1722
0.98259,1.0834
0.84195,1.4615
1.0279,1.0112
1.1702,1.2133
0.88367,1.192
1.0381,1.0229
1.0197,0.98039
0.95175,1.1865
0.98735,0.96671
0.88133,0.83616
0.93842,0.85238
0.89789,0.8404
0.96439,0.7055
1.1045,1.0404
0.83967,0.53938
1.1234,1.2773
1.1407,1.0242
1.0824,0.7529
0.91955,0.84804
1.1616,1.0133
1.0487,1.2161
0.8698,1.3152
0.93293,0.92897
1.2165,0.94446
1.0093,0.97437
0.93957,1.1871
1.0628,1.0215
0.97154,0.67065
0.98884,0.9634
1.0644,1.1064
1.1206,0.7768
1.0834,0.86581
1.0639,1.183
0.84161,1.1126
0.95074,1.1999
1.0537,0.75788
0.83818,1.1344
0.99113,1.0461
0.94443,1.3475
1.2104,0.81171
0.95142,0.93801
1.1204,1.0682
0.88267,1.3119
0.9311,1.1493
1.0089,1.1398
0.99751,0.56233
0.92998,1.0909
1.0143,0.84172
1.0639,1.0032
0.96236,1.0963
0.99733,1.0633
0.98768,1.2171
0.9331,0.91689
1.3068,0.79333
1.0025,1.2732
0.95083,1.1541
1.0733,1.0554
1.0916,1.005
1.128,1.2141
1.0419,0.70701
0.9196,1.0626
1.0531,0.77567
1.0335,0.81786
0.8397,1.066
0.9347,1.072
0.8977,1.1671
1.0788,1.059
1.2447,1.3215
1.0591,1.0495
1.1421,0.99755
0.92328,0.96783
1.1562,1.006
0.94121,1.0494
1.1147,0.87386
1.0005,0.76202
1.0336,1.1277
0.95403,0.8738
1.0588,1.3968
1.0606,1.1621
1.0582,1.04
0.94604,0.64435
1.0147,1.0466
1.0033,1.174
0.95219,0.93492
0.97538,1.0015
0.94996,1.1686
1.1276,0.93051
1.1104,0.70347
1.1292,0.92867
0.95372,1.1182
0.97869,0.87504
0.90427,0.59958
0.82968,0.92333
0.80789,1.0059
0.95095,1.1429
1.035,0.83173
0.90553,0.84781
0.91707,1.3114
1.1919,1.4346
0.97304,1.1847
1.1617,0.98887
0.90714,0.99582
1.1227,0.77539
0.97843,1.1681
0.93959,1.31
0.89516,0.91327
0.95167,1.0874
1.0541,1.0918
1.0458,1.2054
0.9928,1.1694
0.99456,0.78691
0.97468,0.83209
1.0378,1.0414
0.965,1.0105
1.002,1.3367
0.91155,0.97088
0.88021,0.91582
1.0246,1.0336
1.0201,0.97225
1.0282,0.60614
1.0156,1.0117
0.89451,1.1278
0.95556,1.1602
1.0952,1.2007
1.1641,1.3149
0.90515,1.2914
0.78531,0.91489
1.0332,0.99977
0.88817,1.416
0.99916,0.84667
1.0916,0.80083
0.84404,1.1829
0.90957,0.98176
1.1017,1.0042
1.1199,1.1681
1.0328,1.0921
0.95408,1.1752
0.99962,1.0799
1.0556,1.0084
1.0954,0.82933
1.1306,0.82101
1.0225,0.99707
1.116,0.83428
0.92066,0.71976
0.99738,0.74535
1.0474,1.3322
0.96172,1.1469
0.87267,0.84407
1.0347,1.2374
0.7731,0.78041
1.0261,0.93304
1.0277,1.2036
1.0012,0.91204
1.0381,1.1394
0.98975,1.2455
1.0981,0.95393
1.0834,0.71724
0.82356,1.0896
0.95509,0.79513
0.94144,0.7674
1.0094,1.2048
0.93593,1.0515
1.1133,1.0243
0.97219,1.0634
1.1641,0.74338
1.0473,0.61651
1.0298,0.86887
1.1318,1.0234
1.0614,1.0806
0.99322,0.72584
1.1163,1.2484
1.1386,0.91008
0.95469,1.154
1.082,1.3086
1.0511,1.792
0.96216,0.97543
0.93787,0.83087
0.9807,1.1303
1.1759,1.0501
1.152,1.3478
1.0952,1.1894
1.1328,1.0691
0.94374,0.88729
1.0902,0.78837
0.95808,1.1138
0.83465,1.2193
1.0195,1.3358
1.0473,0.82859
0.96131,0.79731
0.98752,1.0208
1.0085,0.90418
1.0198,0.88621
1.0445,1.3434
0.82946,0.98708
0.89277,1.4526
0.99518,0.90321
1.0342,0.80437
1.013,1.1253
0.8943,0.70437
0.9388,0.83745
1.0398,0.98436
0.94936,1.1801
0.95252,1.1198
1.0312,0.98469
0.85547,0.9755
1.0328,1.2737
1.0744,1.0847
1.1355,1.0904
1.0645,1.1267
0.96345,0.961
0.91254,0.93586
1.0597,1.339
1.0456,0.86241
0.92274,1.0501
0.98453,0.92273
0.86822,1.1338
0.6621,0.95501
0.9972,1.2327
0.99955,1.1504
0.9265,1.0873
1.1108,0.95192
1.0478,0.96831
1.0212,0.77289
1.0681,1.0555
0.89661,1.4237
1.041,1.0141
0.95746,0.87341
1.0208,1.0218
1.0367,1.1201
1.0299,0.90829
1.1515,0.81767
0.96985,0.99514
0.97051,1.0453
0.8382,1.3859
0.8387,1.3434
0.91324,1.0937
1.0968,0.96836
0.99071,1.1634
1.2241,0.86687
0.93131,0.82042
1.0373,1.2779
0.96016,1.0386
1.0559,1.0201
1.0615,0.85308
0.88612,0.96839
1.1065,1.1167
1.0453,0.46585
0.97766,1.072
0.92288,0.95231
1.1017,0.7624
0.84232,1.0125
0.85311,1.0791
1.0175,0.76995
0.98745,1.241
1.0064,1.3964
1.0288,0.71727
1.057,0.84038
0.98477,0.87327
1.1262,0.94994
1.0731,0.97231
0.90891,1.1072
0.96458,1.0331
1.1398,0.6988
0.98384,0.78719
0.88625,0.86041
0.7692,0.86132
0.85341,1.1246
0.95427,1.0453
1.0518,1.2036
0.95806,0.66834
0.92813,1.0232
1.1052,0.75701
1.1194,1.145
1.1035,0.76689
0.87172,1.1137
0.8814,1.2433
1.0391,0.70107
1.0074,1.0961
0.9875,0.9159
0.96959,1.0422
0.85415,0.78048
1.0154,1.0608
0.98257,1.3464
1.1539,0.7788
1.1054,0.95332
0.97186,0.9147
0.79553,0.86625
1.0633,0.94478
0.92829,0.78042
1.0515,0.81884
0.93305,1.0661
1.1261,1.2785
0.78707,1.2197
1.068,0.42602
1.0483,1.015
1.1002,0.90992
1.1417,1.1225
0.78613,1.0615
1.1101,1.3152
1.0426,1.0105
1.0236,1.052
1.0871,1.1695
0.78011,1.0821
1.0134,1.1684
1.0795,1.2251
1.1412,0.90486
1.0198,1.0775
1.1566,0.80074
0.84933,1.0808
1.0471,1.0088
1.0493,0.7194
0.79389,1.1003
1.0497,1.1883
1.2062,0.59518
1.1008,1.2222
1.0384,1.0435
0.8019,1.0049
1.0033,1.0585
0.97929,0.561
0.82496,0.7799
0.98959,1.0101
1.0854,1.075
0.98409,1.0577
1.0733,1.181
1.0467,0.62587
1.0586,1.1404
0.93009,1.2027
1.0102,1.1863
1.025,0.943
1.1498,0.72412
1.0628,1.0213
0.93892,0.88641
0.98939,1.3305
0.81434,0.60676
1.0228,0.99254
0.93272,1.1065
0.95505,0.80832
0.96933,0.53181
1.0943,1.0107
0.91175,0.86758
1.068,0.68827
0.95136,1.1445
1.0353,0.81561
0.91098,1.2213
1.1023,1.0494
1.0383,1.1108
0.95359,1.0127
1.1399,0.94114
0.8385,0.79466
0.89463,0.5726
0.9374,1.247
0.94089,0.81737
0.99326,1.1511
0.98033,0.98123
1.0352,0.81848
0.93915,0.78213
0.88534,0.96576
1.0644,1.0745
0.90586,0.8479
0.87987,0.86793
1.0066,0.68694
1.0528,0.83582
1.0562,1.3175
1.2766,1.0515
0.86396,0.80807
0.96517,0.88957
0.97369,0.90488
0.97869,1.0111
0.95271,0.77046
0.99634,1.0488
1.0381,0.95816
1.0485,0.68986
1.0521,0.87527
0.88276,0.942
0.96046,0.68929
1.09,0.93267
1.2645,0.80761
1.1048,1.3833
0.99968,0.9902
1.0889,1.075
1.2397,1.2271
0.92112,0.80409
1.0671,0.72952
0.92726,1.1039
0.88358,0.96454
0.85598,1.5113
1.1668,1.2219
0.91195,1.1382
1.0086,0.62951
1.0105,1.0934
1.1186,1.3586
0.99472,0.74717
1.1161,1.0467
0.88835,1.0878
1.011,1.2528
1.0603,0.91733
1.0383,0.98309
0.95185,0.88677
0.95746,0.9504
1.2019,1.0044
0.97137,0.74127
0.90918,1.0073
0.89968,0.85926
0.74369,1.0936
